回号,抽せん日,当せん番号,digit1,digit2,digit3,digit4,straight_payout,box_payout,set_straight_payout,set_box_payout
第5446回,2020/06/01,2739,2,7,3,9,755600.0,31400.0,393500.0,15700.0
第5447回,2020/06/02,7732,7,7,3,2,879200.0,73200.0,476200.0,36600.0
第5448回,2020/06/03,8473,8,4,7,3,783500.0,32600.0,408000.0,16300.0
第5449回,2020/06/04,3036,3,0,3,6,1320200.0,110000.0,715100.0,55000.0
第5450回,2020/06/05,517,0,5,1,7,570600.0,23700.0,297100.0,11800.0
第5451回,2020/06/08,8183,8,1,8,3,1069800.0,89100.0,579400.0,44500.0
第5452回,2020/06/09,3061,3,0,6,1,1067100.0,44400.0,555700.0,22200.0
第5453回,2020/06/10,8609,8,6,0,9,1201100.0,50000.0,625500.0,25000.0
第5454回,2020/06/11,3730,3,7,3,0,1139200.0,94900.0,617000.0,47400.0
第5455回,2020/06/12,881,0,8,8,1,1222500.0,101800.0,662100.0,50900.0
第5456回,2020/06/15,8475,8,4,7,5,985600.0,41000.0,513300.0,20500.0
第5457回,2020/06/16,9617,9,6,1,7,1238900.0,51600.0,645200.0,25800.0
第5458回,2020/06/17,722,0,7,2,2,465300.0,38700.0,252000.0,19300.0
第5459回,2020/06/18,8256,8,2,5,6,963200.0,40100.0,501600.0,20000.0
第5460回,2020/06/19,1944,1,9,4,4,751000.0,62500.0,406700.0,31200.0
第5461回,2020/06/22,8970,8,9,7,0,1295600.0,53900.0,674700.0,26900.0
第5462回,2020/06/23,6754,6,7,5,4,1074900.0,44700.0,559800.0,22300.0
第5463回,2020/06/24,8139,8,1,3,9,671300.0,27900.0,349600.0,13900.0
第5464回,2020/06/25,7206,7,2,0,6,853100.0,35500.0,444300.0,17700.0
第5465回,2020/06/26,6079,6,0,7,9,1039000.0,43200.0,541100.0,21600.0
第5466回,2020/06/29,4370,4,3,7,0,1138300.0,47400.0,592800.0,23700.0
第5467回,2020/06/30,9421,9,4,2,1,1237700.0,51500.0,644600.0,25700.0
第5468回,2020/07/01,1341,1,3,4,1,856700.0,71300.0,464000.0,35600.0
第5469回,2020/07/02,9147,9,1,4,7,677600.0,28200.0,352900.0,14100.0
第5470回,2020/07/03,386,0,3,8,6,1080600.0,45000.0,562800.0,22500.0
第5471回,2020/07/06,9856,9,8,5,6,844600.0,35100.0,439800.0,17500.0
第5472回,2020/07/07,7437,7,4,3,7,730600.0,60800.0,395700.0,30400.0
第5473回,2020/07/08,6269,6,2,6,9,964000.0,80300.0,522100.0,40100.0
第5474回,2020/07/09,633,0,6,3,3,1722800.0,143500.0,933100.0,71700.0
第5475回,2020/07/10,758,0,7,5,8,1361900.0,56700.0,709300.0,28300.0
第5476回,2020/07/13,4346,4,3,4,6,1145000.0,95400.0,620200.0,47700.0
第5477回,2020/07/14,2671,2,6,7,1,969900.0,40400.0,505100.0,20200.0
第5478回,2020/07/15,63,0,0,6,3,1129100.0,94000.0,611500.0,47000.0
第5479回,2020/07/16,1321,1,3,2,1,879300.0,73200.0,476200.0,36600.0
第5480回,2020/07/17,2437,2,4,3,7,678800.0,28200.0,353500.0,14100.0
第5481回,2020/07/20,2906,2,9,0,6,1056700.0,44000.0,550300.0,22000.0
第5482回,2020/07/21,6603,6,6,0,3,729700.0,60800.0,395200.0,30400.0
第5483回,2020/07/22,4836,4,8,3,6,926400.0,38600.0,482500.0,19300.0
第5484回,2020/07/23,9853,9,8,5,3,1023800.0,42600.0,533200.0,21300.0
第5485回,2020/07/24,9451,9,4,5,1,962100.0,40000.0,501000.0,20000.0
第5486回,2020/07/27,2358,2,3,5,8,657500.0,27300.0,342400.0,13600.0
第5487回,2020/07/28,9905,9,9,0,5,950400.0,79200.0,514800.0,39600.0
第5488回,2020/07/29,1558,1,5,5,8,1014500.0,84500.0,549500.0,42200.0
第5489回,2020/07/30,8,0,0,0,8,656200.0,164000.0,410100.0,82000.0
第5490回,2020/07/31,2717,2,7,1,7,783800.0,65300.0,424500.0,32600.0
第5491回,2020/08/03,5116,5,1,1,6,1040800.0,86700.0,563700.0,43300.0
第5492回,2020/08/04,6679,6,6,7,9,1370200.0,114100.0,742100.0,57000.0
第5493回,2020/08/05,4793,4,7,9,3,799900.0,33300.0,416600.0,16600.0
第5494回,2020/08/06,8478,8,4,7,8,966300.0,80500.0,523400.0,40200.0
第5495回,2020/08/07,2823,2,8,2,3,970800.0,80900.0,525800.0,40400.0
第5496回,2020/08/10,8386,8,3,8,6,754500.0,62800.0,408600.0,31400.0
第5497回,2020/08/11,8065,8,0,6,5,1218200.0,50700.0,634400.0,25300.0
第5498回,2020/08/12,8311,8,3,1,1,1072500.0,89300.0,580900.0,44600.0
第5499回,2020/08/13,8055,8,0,5,5,898900.0,74900.0,486900.0,37400.0
第5500回,2020/08/14,2413,2,4,1,3,904400.0,37600.0,471000.0,18800.0
第5501回,2020/08/17,6591,6,5,9,1,1098900.0,45700.0,572300.0,22800.0
第5502回,2020/08/18,3929,3,9,2,9,1100700.0,91700.0,596200.0,45800.0
第5503回,2020/08/19,5405,5,4,0,5,1704200.0,142000.0,923100.0,71000.0
第5504回,2020/08/20,6653,6,6,5,3,1100800.0,91700.0,596200.0,45800.0
第5505回,2020/08/21,6510,6,5,1,0,941700.0,39200.0,490400.0,19600.0
第5506回,2020/08/24,7738,7,7,3,8,855200.0,71200.0,463200.0,35600.0
第5507回,2020/08/25,8063,8,0,6,3,902000.0,37500.0,469700.0,18700.0
第5508回,2020/08/26,8876,8,8,7,6,670800.0,55900.0,363300.0,27900.0
第5509回,2020/08/27,8499,8,4,9,9,1112900.0,92700.0,602800.0,46300.0
第5510回,2020/08/28,5989,5,9,8,9,1185000.0,98700.0,641800.0,49300.0
第5511回,2020/08/31,1240,1,2,4,0,805300.0,33500.0,419400.0,16700.0
第5512回,2020/09/01,2417,2,4,1,7,658800.0,27400.0,343100.0,13700.0
第5513回,2020/09/02,3565,3,5,6,5,1008800.0,84000.0,546400.0,42000.0
第5514回,2020/09/03,3833,3,8,3,3,1457800.0,364400.0,911100.0,182200.0
第5515回,2020/09/04,6198,6,1,9,8,1124500.0,46800.0,585600.0,23400.0
第5516回,2020/09/07,3392,3,3,9,2,1128600.0,94000.0,611300.0,47000.0
第5517回,2020/09/08,2687,2,6,8,7,1055500.0,43900.0,549700.0,21900.0
第5518回,2020/09/09,7405,7,4,0,5,1137200.0,47300.0,592200.0,23600.0
第5519回,2020/09/10,8815,8,8,1,5,1009200.0,84100.0,546600.0,42000.0
第5520回,2020/09/11,6764,6,7,6,4,1347300.0,112200.0,729700.0,56100.0
第5521回,2020/09/14,8918,8,9,1,8,1328900.0,110700.0,719800.0,55300.0
第5522回,2020/09/15,4872,4,8,7,2,999600.0,41600.0,520600.0,20800.0
第5523回,2020/09/16,4251,4,2,5,1,916500.0,38100.0,477300.0,19000.0
第5524回,2020/09/17,7682,7,6,8,2,1164900.0,48500.0,606700.0,24200.0
第5525回,2020/09/18,3542,3,5,4,2,926600.0,38600.0,482600.0,19300.0
第5526回,2020/09/21,2182,2,1,8,2,888700.0,74000.0,481300.0,37000.0
第5527回,2020/09/22,9566,9,5,6,6,1504200.0,125300.0,814700.0,62600.0
第5528回,2020/09/23,4218,4,2,1,8,742900.0,30900.0,386900.0,15400.0
第5529回,2020/09/24,1131,1,1,3,1,922900.0,230700.0,576800.0,115300.0
第5530回,2020/09/25,2063,2,0,6,3,1180300.0,49100.0,614700.0,24500.0
第5531回,2020/09/28,2128,2,1,2,8,677900.0,56400.0,367100.0,28200.0
第5532回,2020/09/29,1288,1,2,8,8,636200.0,53000.0,344600.0,26500.0
第5533回,2020/09/30,7106,7,1,0,6,1244500.0,51800.0,648100.0,25900.0
第5534回,2020/10/01,4380,4,3,8,0,1235700.0,51400.0,643500.0,25700.0
第5535回,2020/10/02,1610,1,6,1,0,800800.0,66700.0,433700.0,33300.0
第5536回,2020/10/05,4228,4,2,2,8,1265400.0,105400.0,685400.0,52700.0
第5537回,2020/10/06,4086,4,0,8,6,1029400.0,42800.0,536100.0,21400.0
第5538回,2020/10/07,2972,2,9,7,2,1059400.0,88200.0,573800.0,44100.0
第5539回,2020/10/08,2299,2,2,9,9,1041800.0,173600.0,607700.0,86800.0
第5540回,2020/10/09,6963,6,9,6,3,1325300.0,110400.0,717800.0,55200.0
第5541回,2020/10/12,9684,9,6,8,4,755900.0,31400.0,393600.0,15700.0
第5542回,2020/10/13,7977,7,9,7,7,1266100.0,316500.0,791300.0,158200.0
第5543回,2020/10/14,1599,1,5,9,9,1093000.0,91000.0,592000.0,45500.0
第5544回,2020/10/15,4114,4,1,1,4,994200.0,165700.0,579900.0,82800.0
第5545回,2020/10/16,6063,6,0,6,3,1348400.0,112300.0,730300.0,56100.0
第5546回,2020/10/19,1222,1,2,2,2,425100.0,106200.0,265600.0,53100.0
第5547回,2020/10/20,103,0,1,0,3,629200.0,52400.0,340800.0,26200.0
第5548回,2020/10/21,4301,4,3,0,1,882400.0,36700.0,459500.0,18300.0
第5549回,2020/10/22,8866,8,8,6,6,1085900.0,180900.0,633400.0,90400.0
第5550回,2020/10/23,6518,6,5,1,8,892900.0,37200.0,465000.0,18600.0
第5551回,2020/10/26,8722,8,7,2,2,992600.0,82700.0,537600.0,41300.0
第5552回,2020/10/27,4208,4,2,0,8,885900.0,36900.0,461400.0,18400.0
第5553回,2020/10/28,5010,5,0,1,0,856700.0,71300.0,464000.0,35600.0
第5554回,2020/10/29,2024,2,0,2,4,931000.0,77500.0,504200.0,38700.0
第5555回,2020/10/30,5552,5,5,5,2,982900.0,245700.0,614300.0,122800.0
第5556回,2020/11/02,256,0,2,5,6,1020300.0,42500.0,531400.0,21200.0
第5557回,2020/11/03,6615,6,6,1,5,965300.0,80400.0,522800.0,40200.0
第5558回,2020/11/04,6213,6,2,1,3,928900.0,38700.0,483800.0,19300.0
第5559回,2020/11/05,1769,1,7,6,9,1167100.0,48600.0,607800.0,24300.0
第5560回,2020/11/06,1605,1,6,0,5,936100.0,39000.0,487500.0,19500.0
第5561回,2020/11/09,8594,8,5,9,4,1027400.0,42800.0,535100.0,21400.0
第5562回,2020/11/10,1607,1,6,0,7,1101600.0,45900.0,573700.0,22900.0
第5563回,2020/11/11,6620,6,6,2,0,1101000.0,91700.0,596300.0,45800.0
第5564回,2020/11/12,2587,2,5,8,7,988100.0,41100.0,514600.0,20500.0
第5565回,2020/11/13,6977,6,9,7,7,979200.0,81600.0,530400.0,40800.0
第5566回,2020/11/16,622,0,6,2,2,492000.0,41000.0,266500.0,20500.0
第5567回,2020/11/17,2304,2,3,0,4,1119300.0,46600.0,582900.0,23300.0
第5568回,2020/11/18,613,0,6,1,3,434800.0,18100.0,226400.0,9000.0
第5569回,2020/11/19,8052,8,0,5,2,1123900.0,46800.0,585300.0,23400.0
第5570回,2020/11/20,3924,3,9,2,4,887600.0,36900.0,462200.0,18400.0
第5571回,2020/11/23,8044,8,0,4,4,1102900.0,91900.0,597400.0,45900.0
第5572回,2020/11/24,2995,2,9,9,5,1033600.0,86100.0,559800.0,43000.0
第5573回,2020/11/25,723,0,7,2,3,456300.0,19000.0,237600.0,9500.0
第5574回,2020/11/26,1745,1,7,4,5,952700.0,39600.0,496100.0,19800.0
第5575回,2020/11/27,2148,2,1,4,8,936700.0,39000.0,487800.0,19500.0
第5576回,2020/11/30,356,0,3,5,6,1036600.0,43100.0,539800.0,21500.0
第5577回,2020/12/01,254,0,2,5,4,992200.0,41300.0,516700.0,20600.0
第5578回,2020/12/02,1446,1,4,4,6,901700.0,75100.0,488400.0,37500.0
第5579回,2020/12/03,5190,5,1,9,0,931400.0,38800.0,485100.0,19400.0
第5580回,2020/12/04,4636,4,6,3,6,1011300.0,84200.0,547700.0,42100.0
第5581回,2020/12/07,2819,2,8,1,9,882200.0,36700.0,459400.0,18300.0
第5582回,2020/12/08,6591,6,5,9,1,1012700.0,42100.0,527400.0,21000.0
第5583回,2020/12/09,30,0,0,3,0,1154800.0,288700.0,721700.0,144300.0
第5584回,2020/12/10,7507,7,5,0,7,789300.0,65700.0,427500.0,32800.0
第5585回,2020/12/11,502,0,5,0,2,768500.0,64000.0,416200.0,32000.0
第5586回,2020/12/14,4515,4,5,1,5,1006100.0,83800.0,544900.0,41900.0
第5587回,2020/12/15,406,0,4,0,6,638500.0,53200.0,345800.0,26600.0
第5588回,2020/12/16,274,0,2,7,4,1242500.0,51700.0,647100.0,25800.0
第5589回,2020/12/17,1962,1,9,6,2,484900.0,20200.0,252500.0,10100.0
第5590回,2020/12/18,1174,1,1,7,4,975000.0,81200.0,528100.0,40600.0
第5591回,2020/12/21,9935,9,9,3,5,1048400.0,87300.0,567800.0,43600.0
第5592回,2020/12/22,6635,6,6,3,5,992300.0,82600.0,537400.0,41300.0
第5593回,2020/12/23,7349,7,3,4,9,1066700.0,44400.0,555500.0,22200.0
第5594回,2020/12/24,8737,8,7,3,7,951100.0,79200.0,515100.0,39600.0
第5595回,2020/12/25,5876,5,8,7,6,866900.0,36100.0,451500.0,18000.0
第5596回,2020/12/28,2058,2,0,5,8,835400.0,34800.0,435100.0,17400.0
第5597回,2020/12/29,2649,2,6,4,9,1029200.0,42800.0,536000.0,21400.0
第5598回,2020/12/30,169,0,1,6,9,886600.0,36900.0,461700.0,18400.0
第5599回,2021/01/04,3299,3,2,9,9,1348600.0,112300.0,730400.0,56100.0
第5600回,2021/01/05,1530,1,5,3,0,692100.0,28800.0,360400.0,14400.0
第5601回,2021/01/06,7155,7,1,5,5,984100.0,82000.0,533000.0,41000.0
第5602回,2021/01/07,1974,1,9,7,4,493700.0,20500.0,257100.0,10200.0
第5603回,2021/01/08,5852,5,8,5,2,1356400.0,113000.0,734700.0,56500.0
第5604回,2021/01/11,6497,6,4,9,7,1199600.0,49900.0,624700.0,24900.0
第5605回,2021/01/12,8695,8,6,9,5,843900.0,35100.0,439500.0,17500.0
第5606回,2021/01/13,1985,1,9,8,5,748400.0,31100.0,389700.0,15500.0
第5607回,2021/01/14,4886,4,8,8,6,804000.0,67000.0,435500.0,33500.0
第5608回,2021/01/15,983,0,9,8,3,1345000.0,56000.0,700500.0,28000.0
第5609回,2021/01/18,5172,5,1,7,2,750500.0,31200.0,390800.0,15600.0
第5610回,2021/01/19,8877,8,8,7,7,701000.0,116800.0,408900.0,58400.0
第5611回,2021/01/20,3380,3,3,8,0,1015900.0,84600.0,550200.0,42300.0
第5612回,2021/01/21,4738,4,7,3,8,769200.0,32000.0,400600.0,16000.0
第5613回,2021/01/22,1605,1,6,0,5,850000.0,35400.0,442700.0,17700.0
第5614回,2021/01/25,2030,2,0,3,0,940700.0,78300.0,509500.0,39100.0
第5615回,2021/01/26,4298,4,2,9,8,1077700.0,44900.0,561300.0,22400.0
第5616回,2021/01/27,7754,7,7,5,4,1193700.0,99400.0,646500.0,49700.0
第5617回,2021/01/28,1167,1,1,6,7,900800.0,75000.0,487900.0,37500.0
第5618回,2021/01/29,2537,2,5,3,7,723200.0,30100.0,376600.0,15000.0
第5619回,2021/02/01,5346,5,3,4,6,929000.0,38700.0,483800.0,19300.0
第5620回,2021/02/02,7148,7,1,4,8,973400.0,40500.0,506900.0,20200.0
第5621回,2021/02/03,8752,8,7,5,2,852200.0,35500.0,443800.0,17700.0
第5622回,2021/02/04,169,0,1,6,9,1023200.0,42600.0,532900.0,21300.0
第5623回,2021/02/05,3110,3,1,1,0,384800.0,32000.0,208400.0,16000.0
第5624回,2021/02/08,6587,6,5,8,7,920500.0,38300.0,479400.0,19100.0
第5625回,2021/02/09,4728,4,7,2,8,690500.0,28700.0,359600.0,14300.0
第5626回,2021/02/10,4377,4,3,7,7,809000.0,67400.0,438200.0,33700.0
第5627回,2021/02/11,3840,3,8,4,0,980400.0,40800.0,510600.0,20400.0
第5628回,2021/02/12,6012,6,0,1,2,711700.0,29600.0,370600.0,14800.0
第5629回,2021/02/15,7944,7,9,4,4,1076400.0,89700.0,583000.0,44800.0
第5630回,2021/02/16,6901,6,9,0,1,777300.0,32300.0,404800.0,16100.0
第5631回,2021/02/17,2968,2,9,6,8,1061200.0,44200.0,552700.0,22100.0
第5632回,2021/02/18,9635,9,6,3,5,604700.0,25100.0,314900.0,12500.0
第5633回,2021/02/19,8886,8,8,8,6,1762700.0,440600.0,1101600.0,220300.0
第5634回,2021/02/22,4246,4,2,4,6,1096100.0,91300.0,593700.0,45600.0
第5635回,2021/02/23,1968,1,9,6,8,432400.0,18000.0,225200.0,9000.0
第5636回,2021/02/24,9491,9,4,9,1,767700.0,63900.0,415800.0,31900.0
第5637回,2021/02/25,9613,9,6,1,3,784500.0,32600.0,408500.0,16300.0
第5638回,2021/02/26,9691,9,6,9,1,671700.0,55900.0,363800.0,27900.0
第5639回,2021/03/01,5378,5,3,7,8,709500.0,29500.0,369500.0,14700.0
第5640回,2021/03/02,8117,8,1,1,7,915300.0,76200.0,495700.0,38100.0
第5641回,2021/03/03,2658,2,6,5,8,842700.0,35100.0,438900.0,17500.0
第5642回,2021/03/04,3364,3,3,6,4,993400.0,82700.0,538000.0,41300.0
第5643回,2021/03/05,4525,4,5,2,5,1169700.0,97400.0,633500.0,48700.0
第5644回,2021/03/08,6290,6,2,9,0,1088100.0,45300.0,566700.0,22600.0
第5645回,2021/03/09,3930,3,9,3,0,814300.0,67800.0,441000.0,33900.0
第5646回,2021/03/10,2925,2,9,2,5,889800.0,74100.0,481900.0,37000.0
第5647回,2021/03/11,6030,6,0,3,0,940600.0,78300.0,509400.0,39100.0
第5648回,2021/03/12,2979,2,9,7,9,1227700.0,102300.0,665000.0,51100.0
第5649回,2021/03/15,3557,3,5,5,7,950800.0,79200.0,515000.0,39600.0
第5650回,2021/03/16,3853,3,8,5,3,782100.0,65100.0,423600.0,32500.0
第5651回,2021/03/17,5553,5,5,5,3,710700.0,177600.0,444100.0,88800.0
第5652回,2021/03/18,7369,7,3,6,9,1041500.0,43300.0,542400.0,21600.0
第5653回,2021/03/19,4167,4,1,6,7,840400.0,35000.0,437700.0,17500.0
第5654回,2021/03/22,3237,3,2,3,7,933300.0,77700.0,505500.0,38800.0
第5655回,2021/03/23,2510,2,5,1,0,686600.0,28600.0,357600.0,14300.0
第5656回,2021/03/24,3193,3,1,9,3,1168000.0,97300.0,632600.0,48600.0
第5657回,2021/03/25,3658,3,6,5,8,596200.0,24800.0,310500.0,12400.0
第5658回,2021/03/26,8114,8,1,1,4,939000.0,78200.0,508600.0,39100.0
第5659回,2021/03/29,5681,5,6,8,1,973400.0,40500.0,506900.0,20200.0
第5660回,2021/03/30,269,0,2,6,9,1173000.0,48800.0,610900.0,24400.0
第5661回,2021/03/31,9997,9,9,9,7,1135900.0,283900.0,709900.0,141900.0
第5662回,2021/04/01,6215,6,2,1,5,1089600.0,45400.0,567500.0,22700.0
第5663回,2021/04/02,362,0,3,6,2,1062800.0,44200.0,553500.0,22100.0
第5664回,2021/04/05,871,0,8,7,1,952000.0,39600.0,495800.0,19800.0
第5665回,2021/04/06,2145,2,1,4,5,807600.0,33600.0,420600.0,16800.0
第5666回,2021/04/07,9142,9,1,4,2,1281600.0,53400.0,667500.0,26700.0
第5667回,2021/04/08,8505,8,5,0,5,1265100.0,105400.0,685200.0,52700.0
第5668回,2021/04/09,3745,3,7,4,5,698500.0,29100.0,363800.0,14500.0
第5669回,2021/04/12,2524,2,5,2,4,896600.0,74700.0,485600.0,37300.0
第5670回,2021/04/13,7330,7,3,3,0,1205200.0,100400.0,652800.0,50200.0
第5671回,2021/04/14,6017,6,0,1,7,870000.0,36200.0,453100.0,18100.0
第5672回,2021/04/15,2778,2,7,7,8,1048800.0,87400.0,568100.0,43700.0
第5673回,2021/04/16,788,0,7,8,8,962300.0,80100.0,521200.0,40000.0
第5674回,2021/04/19,5711,5,7,1,1,1059700.0,88300.0,574000.0,44100.0
第5675回,2021/04/20,5063,5,0,6,3,1084400.0,45100.0,564700.0,22500.0
第5676回,2021/04/21,1798,1,7,9,8,1296200.0,54000.0,675100.0,27000.0
第5677回,2021/04/22,7294,7,2,9,4,626600.0,26100.0,326300.0,13000.0
第5678回,2021/04/23,9706,9,7,0,6,1006100.0,41900.0,524000.0,20900.0
第5679回,2021/04/26,3793,3,7,9,3,800200.0,66600.0,433400.0,33300.0
第5680回,2021/04/27,3193,3,1,9,3,965600.0,80400.0,523000.0,40200.0
第5681回,2021/04/28,2801,2,8,0,1,742600.0,30900.0,386700.0,15400.0
第5682回,2021/04/29,2307,2,3,0,7,826600.0,34400.0,430500.0,17200.0
第5683回,2021/04/30,9672,9,6,7,2,1144600.0,47600.0,596100.0,23800.0
第5684回,2021/05/03,4423,4,4,2,3,604800.0,50400.0,327600.0,25200.0
第5685回,2021/05/04,388,0,3,8,8,1083400.0,90200.0,586800.0,45100.0
第5686回,2021/05/05,6137,6,1,3,7,800500.0,33300.0,416900.0,16600.0
第5687回,2021/05/06,3598,3,5,9,8,772300.0,32100.0,402200.0,16000.0
第5688回,2021/05/07,982,0,9,8,2,909300.0,37800.0,473500.0,18900.0
第5689回,2021/05/10,2788,2,7,8,8,693100.0,57700.0,375400.0,28800.0
第5690回,2021/05/11,4213,4,2,1,3,827800.0,34400.0,431100.0,17200.0
第5691回,2021/05/12,1685,1,6,8,5,877700.0,36500.0,457100.0,18200.0
第5692回,2021/05/13,448,0,4,4,8,1344700.0,112000.0,728300.0,56000.0
第5693回,2021/05/14,5039,5,0,3,9,866300.0,36000.0,451100.0,18000.0
第5694回,2021/05/17,1790,1,7,9,0,1169900.0,48700.0,609300.0,24300.0
第5695回,2021/05/18,1482,1,4,8,2,1000000.0,41600.0,520800.0,20800.0
第5696回,2021/05/19,6075,6,0,7,5,1292900.0,53800.0,673300.0,26900.0
第5697回,2021/05/20,5815,5,8,1,5,822500.0,68500.0,445500.0,34200.0
第5698回,2021/05/21,99,0,0,9,9,946500.0,157700.0,552100.0,78800.0
第5699回,2021/05/24,2734,2,7,3,4,697700.0,29000.0,363300.0,14500.0
第5700回,2021/05/25,5941,5,9,4,1,777200.0,32300.0,404700.0,16100.0
第5701回,2021/05/26,1082,1,0,8,2,862200.0,35900.0,449000.0,17900.0
第5702回,2021/05/27,824,0,8,2,4,493500.0,20500.0,257000.0,10200.0
第5703回,2021/05/28,7368,7,3,6,8,824200.0,34300.0,429200.0,17100.0
第5704回,2021/05/31,5783,5,7,8,3,759500.0,31600.0,395500.0,15800.0
第5705回,2021/06/01,9087,9,0,8,7,794100.0,33000.0,413500.0,16500.0
第5706回,2021/06/02,1995,1,9,9,5,733200.0,61100.0,397100.0,30500.0
第5707回,2021/06/03,6469,6,4,6,9,745700.0,62100.0,403900.0,31000.0
第5708回,2021/06/04,5198,5,1,9,8,838700.0,34900.0,436800.0,17400.0
第5709回,2021/06/07,2759,2,7,5,9,618200.0,25700.0,321900.0,12800.0
第5710回,2021/06/08,1505,1,5,0,5,630600.0,52500.0,341500.0,26200.0
第5711回,2021/06/09,625,0,6,2,5,423200.0,17600.0,220400.0,8800.0
第5712回,2021/06/10,9232,9,2,3,2,1000300.0,83300.0,541800.0,41600.0
第5713回,2021/06/11,4903,4,9,0,3,1102700.0,45900.0,574300.0,22900.0
第5714回,2021/06/14,6894,6,8,9,4,807300.0,33600.0,420400.0,16800.0
第5715回,2021/06/15,4730,4,7,3,0,1026700.0,42700.0,534700.0,21300.0
第5716回,2021/06/16,3555,3,5,5,5,1070800.0,267700.0,669200.0,133800.0
第5717回,2021/06/17,6637,6,6,3,7,905200.0,75400.0,490300.0,37700.0
第5718回,2021/06/18,7158,7,1,5,8,664800.0,27700.0,346200.0,13800.0
第5719回,2021/06/21,9136,9,1,3,6,731000.0,30400.0,380700.0,15200.0
第5720回,2021/06/22,130,0,1,3,0,507900.0,42300.0,275100.0,21100.0
第5721回,2021/06/23,892,0,8,9,2,1159600.0,48300.0,603900.0,24100.0
第5722回,2021/06/24,2920,2,9,2,0,718900.0,59900.0,389400.0,29900.0
第5723回,2021/06/25,2479,2,4,7,9,679300.0,28300.0,353800.0,14100.0
第5724回,2021/06/28,5047,5,0,4,7,969500.0,40300.0,504900.0,20100.0
第5725回,2021/06/29,3268,3,2,6,8,569000.0,23700.0,296300.0,11800.0
第5726回,2021/06/30,1275,1,2,7,5,675300.0,28100.0,351700.0,14000.0
第5727回,2021/07/01,8941,8,9,4,1,913600.0,38000.0,475800.0,19000.0
第5728回,2021/07/02,1382,1,3,8,2,879300.0,36600.0,457900.0,18300.0
第5729回,2021/07/05,8819,8,8,1,9,872700.0,72700.0,472700.0,36300.0
第5730回,2021/07/06,3130,3,1,3,0,506200.0,42100.0,274100.0,21000.0
第5731回,2021/07/07,8023,8,0,2,3,755400.0,31400.0,393400.0,15700.0
第5732回,2021/07/08,1903,1,9,0,3,500000.0,20800.0,260400.0,10400.0
第5733回,2021/07/09,1585,1,5,8,5,888900.0,74000.0,481400.0,37000.0
第5734回,2021/07/12,6915,6,9,1,5,556200.0,23100.0,289600.0,11500.0
第5735回,2021/07/13,5211,5,2,1,1,735400.0,61200.0,398300.0,30600.0
第5736回,2021/07/14,6992,6,9,9,2,559800.0,46600.0,303200.0,23300.0
第5737回,2021/07/15,678,0,6,7,8,985800.0,41000.0,513400.0,20500.0
第5738回,2021/07/16,5104,5,1,0,4,771200.0,32100.0,401600.0,16000.0
第5739回,2021/07/19,6109,6,1,0,9,473600.0,19700.0,246600.0,9800.0
第5740回,2021/07/20,5038,5,0,3,8,572100.0,23800.0,297900.0,11900.0
第5741回,2021/07/21,6438,6,4,3,8,967300.0,40300.0,503800.0,20100.0
第5742回,2021/07/22,9921,9,9,2,1,756900.0,63000.0,409900.0,31500.0
第5743回,2021/07/23,1012,1,0,1,2,274000.0,22800.0,148400.0,11400.0
第5744回,2021/07/26,4594,4,5,9,4,649000.0,54000.0,351500.0,27000.0
第5745回,2021/07/27,7600,7,6,0,0,954000.0,79500.0,516700.0,39700.0
第5746回,2021/07/28,8763,8,7,6,3,638200.0,26500.0,332300.0,13200.0
第5747回,2021/07/29,1678,1,6,7,8,637800.0,26500.0,332100.0,13200.0
第5748回,2021/07/30,7506,7,5,0,6,774700.0,32200.0,403400.0,16100.0
第5749回,2021/08/02,9627,9,6,2,7,738100.0,30700.0,384400.0,15300.0
第5750回,2021/08/03,8365,8,3,6,5,467000.0,19400.0,243200.0,9700.0
第5751回,2021/08/04,1783,1,7,8,3,397200.0,16500.0,206800.0,8200.0
第5752回,2021/08/05,798,0,7,9,8,655000.0,27200.0,341100.0,13600.0
第5753回,2021/08/06,9860,9,8,6,0,552600.0,23000.0,287800.0,11500.0
第5754回,2021/08/09,2085,2,0,8,5,583100.0,24200.0,303600.0,12100.0
第5755回,2021/08/10,2610,2,6,1,0,387800.0,16100.0,201900.0,8000.0
第5756回,2021/08/11,985,0,9,8,5,524300.0,21800.0,273000.0,10900.0
第5757回,2021/08/12,8547,8,5,4,7,545100.0,22700.0,283900.0,11300.0
第5758回,2021/08/13,949,0,9,4,9,551800.0,45900.0,298800.0,22900.0
第5759回,2021/08/16,7342,7,3,4,2,470700.0,19600.0,245100.0,9800.0
第5760回,2021/08/17,9191,9,1,9,1,593700.0,98900.0,346300.0,49400.0
第5761回,2021/08/18,4861,4,8,6,1,452800.0,18800.0,235800.0,9400.0
第5762回,2021/08/19,1275,1,2,7,5,367600.0,15300.0,191400.0,7600.0
第5763回,2021/08/20,6659,6,6,5,9,409900.0,34100.0,222000.0,17000.0
